id,anthropic/claude-3-opus-20240229_score,anthropic/claude-3-opus-20240229_pass_to_pass_pass_rate,anthropic/claude-3-opus-20240229_fail_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_score,anthropic/claude-3-sonnet-20240229_pass_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_score,anthropic/claude-3-5-sonnet-20240620_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_score,anthropic/claude-3-5-sonnet-20241022_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_fail_to_pass_pass_rate,openai/gpt4o-2024-08-06_score,openai/gpt4o-2024-08-06_pass_to_pass_pass_rate,openai/gpt4o-2024-08-06_fail_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_score,openai/gpt-4o-mini-2024-07-18_pass_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_fail_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_score,openai/gpt-4-turbo-2024-04-09_pass_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_fail_to_pass_pass_rate,difficulty,size_in_gb,environment
psf__requests-2931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.988095238095238,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.37,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
psf__requests-5414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.946153846153846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.38,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
psf__requests-6028,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.38,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
pydata__xarray-2905,0.0,0.967032967032967,0.0,0.0,1.0,0.0,0.0,0.9972527472527472,0.0,0.0,0.9807692307692308,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-3095,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-3151,0.0,0.9848484848484848,0.0,0.0,1.0,0.0,0.0,0.9696969696969696,0.0,1.0,1.0,1.0,0.0,0.9848484848484848,0.0,0.0,1.0,0.0,0.0,0.9848484848484848,0.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-3305,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-3677,0.0,0.8095238095238095,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3809523809523809,0.0,0.0,1.0,0.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-3993,0.0,0.9983319432860718,0.0,0.0,0.9983319432860718,0.0,0.0,0.9983319432860718,0.0,0.0,0.9983319432860718,0.0,0.0,0.9983319432860718,0.0,0.0,0.0,0.0,0.0,0.9966638865721434,0.0,1-4 hours,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-4075,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-4094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-4356,0.0,0.9867549668874172,0.0,0.0,0.9867549668874172,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9867549668874172,0.0,1.0,1.0,1.0,<15 min fix,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-4629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-4687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.998252766453116,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-4695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-4966,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8095238095238095,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.99,sweb.env.x86_64.502d8fc6ebccd881244091:latest
pydata__xarray-6461,0.0,0.0,0.0,0.0,0.4291497975708502,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,4.63,sweb.env.x86_64.f45b85486922bdccb83010:latest
pydata__xarray-6599,0.0,0.0,0.0,0.0,0.9962121212121212,0.0,0.0,0.9962121212121212,0.0,0.0,0.9962121212121212,0.0,0.0,0.9962121212121212,0.0,0.0,0.9962121212121212,0.0,0.0,0.9962121212121212,0.0,15 min - 1 hour,4.63,sweb.env.x86_64.f45b85486922bdccb83010:latest
pydata__xarray-6721,0.0,1.0,0.0,0.0,0.999288256227758,0.0,0.0,1.0,0.0,0.0,0.999288256227758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.64,sweb.env.x86_64.62bfc5a3a7fdf6d9876424:latest
pydata__xarray-6744,0.0,0.9983471074380166,0.0,0.0,0.9983471074380166,0.0,0.0,0.9983471074380166,0.0,0.0,0.9983471074380166,0.0,0.0,0.996694214876033,0.3333333333333333,0.0,0.9840220385674932,0.0,0.0,0.9884297520661156,0.0,15 min - 1 hour,4.64,sweb.env.x86_64.62bfc5a3a7fdf6d9876424:latest
pydata__xarray-6938,0.0,0.9767441860465116,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.64,sweb.env.x86_64.62bfc5a3a7fdf6d9876424:latest
pydata__xarray-6992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,>4 hours,4.64,sweb.env.x86_64.62bfc5a3a7fdf6d9876424:latest
pydata__xarray-7229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9535714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.54,sweb.env.x86_64.6b6c43248aa28ed62e8334:latest
pydata__xarray-7233,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9894179894179894,0.0,15 min - 1 hour,4.54,sweb.env.x86_64.6b6c43248aa28ed62e8334:latest
pydata__xarray-7393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.54,sweb.env.x86_64.6b6c43248aa28ed62e8334:latest
pylint-dev__pylint-4551,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1-4 hours,2.55,sweb.env.x86_64.76dba6316c7a61a263917f:latest
pylint-dev__pylint-4604,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,15 min - 1 hour,2.55,sweb.env.x86_64.76dba6316c7a61a263917f:latest
pylint-dev__pylint-4661,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,15 min - 1 hour,2.55,sweb.env.x86_64.e2b489bd66c1f2830ed0c5:latest
pylint-dev__pylint-4970,0.0,0.4705882352941176,0.0,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.55,sweb.env.x86_64.e2b489bd66c1f2830ed0c5:latest
pylint-dev__pylint-6386,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.52,sweb.env.x86_64.15539247fbef7d28c70168:latest
pylint-dev__pylint-6528,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.52,sweb.env.x86_64.15539247fbef7d28c70168:latest
pylint-dev__pylint-6903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.53,sweb.env.x86_64.0c609b65ef40b42410cb20:latest
pylint-dev__pylint-7080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.024793388429752,0.0,15 min - 1 hour,2.53,sweb.env.x86_64.0c609b65ef40b42410cb20:latest
pylint-dev__pylint-7277,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.53,sweb.env.x86_64.0c609b65ef40b42410cb20:latest
pylint-dev__pylint-8898,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,1.0,1.0,1.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,1-4 hours,2.44,sweb.env.x86_64.dea66e249f1a0162fc8af7:latest
pytest-dev__pytest-10051,0.0,0.9333333333333332,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9333333333333332,0.0,0.0,0.9333333333333332,0.0,0.0,0.9333333333333332,0.0,0.0,0.6,0.0,15 min - 1 hour,2.39,sweb.env.x86_64.7f83a0ba1392a745c061ce:latest
pytest-dev__pytest-10081,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.984126984126984,1.0,0.0,0.984126984126984,1.0,0.0,0.8095238095238095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.39,sweb.env.x86_64.7f83a0ba1392a745c061ce:latest
pytest-dev__pytest-10356,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1-4 hours,2.39,sweb.env.x86_64.7f83a0ba1392a745c061ce:latest
pytest-dev__pytest-5262,0.0,0.9907407407407408,0.0,0.0,0.2685185185185185,0.0,0.0,0.9814814814814816,1.0,0.0,0.9814814814814816,1.0,0.0,0.0,0.0,0.0,0.8113207547169812,,0.0,0.9907407407407408,0.0,<15 min fix,2.4,sweb.env.x86_64.756beac07713d7e8dc1129:latest
pytest-dev__pytest-5631,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.9333333333333332,0.0,0.0,1.0,0.0,0.0,0.9333333333333332,0.0,15 min - 1 hour,2.39,sweb.env.x86_64.1c1a6945f732f9391228c5:latest
pytest-dev__pytest-5787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.967479674796748,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.39,sweb.env.x86_64.1c1a6945f732f9391228c5:latest
pytest-dev__pytest-5809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,<15 min fix,2.39,sweb.env.x86_64.088a7e628bda9770f9757b:latest
pytest-dev__pytest-5840,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9607843137254902,0.0,0.0,1.0,0.0,0.0,0.9803921568627452,0.0,15 min - 1 hour,2.39,sweb.env.x86_64.1c1a6945f732f9391228c5:latest
pytest-dev__pytest-6197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.986206896551724,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,1-4 hours,2.39,sweb.env.x86_64.1c1a6945f732f9391228c5:latest
pytest-dev__pytest-6202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.39,sweb.env.x86_64.1c1a6945f732f9391228c5:latest
pytest-dev__pytest-7205,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1,<15 min fix,2.39,sweb.env.x86_64.5d1fda9d55d65d8a4e5bdb:latest
pytest-dev__pytest-7236,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.39,sweb.env.x86_64.5d1fda9d55d65d8a4e5bdb:latest
pytest-dev__pytest-7324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.39,sweb.env.x86_64.5d1fda9d55d65d8a4e5bdb:latest
pytest-dev__pytest-7432,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.974025974025974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.961038961038961,0.0,0.0,1.0,0.0,<15 min fix,2.39,sweb.env.x86_64.5d1fda9d55d65d8a4e5bdb:latest
pytest-dev__pytest-7490,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6282051282051282,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.39,sweb.env.x86_64.cc47cc71483942d0c3a15e:latest
pytest-dev__pytest-7521,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9838709677419356,0.0,0.0,1.0,0.0,0.0,0.9838709677419356,0.0,0.0,1.0,0.0,0.0,0.872,0.0,<15 min fix,2.39,sweb.env.x86_64.cc47cc71483942d0c3a15e:latest
pytest-dev__pytest-7571,0.0,0.9285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.39,sweb.env.x86_64.cc47cc71483942d0c3a15e:latest
pytest-dev__pytest-7982,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.39,sweb.env.x86_64.8f1f7b974f0c57c7aeba39:latest
pytest-dev__pytest-8399,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15 min - 1 hour,2.39,sweb.env.x86_64.8f1f7b974f0c57c7aeba39:latest
scikit-learn__scikit-learn-10297,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,3.49,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-10844,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15 min - 1 hour,3.49,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-10908,0.0,1.0,0.0,0.0,0.9787234042553192,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,3.49,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-11310,0.0,0.94,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<15 min fix,3.49,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-11578,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15 min - 1 hour,3.5,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-12585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,3.5,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-12682,0.0,0.0606060606060606,0.0,0.0,0.5606060606060606,0.0,0.0,0.9696969696969696,0.0,0.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-12973,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.96875,0.0,0.0,1.0,0.0,15 min - 1 hour,3.5,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-13124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,15 min - 1 hour,3.51,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-13135,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,3.51,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-13142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,3.51,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-13328,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,<15 min fix,3.52,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-13439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,3.52,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-13496,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,3.53,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-13779,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,3.55,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9883720930232558,0.3333333333333333,0.0,0.9883720930232558,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9476744186046512,0.0,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14141,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14496,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8205128205128205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14629,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14710,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14894,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-14983,0.0,0.9904761904761904,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-15100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9347826086956522,0.0,0.0,1.0,1.0,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
scikit-learn__scikit-learn-25102,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8813559322033898,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,4.43,sweb.env.x86_64.3a59860bcd0dab8bbfb2ff:latest
scikit-learn__scikit-learn-25232,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.705607476635514,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,4.43,sweb.env.x86_64.3a59860bcd0dab8bbfb2ff:latest
scikit-learn__scikit-learn-25747,0.0,0.9285714285714286,0.0,0.0,0.6428571428571429,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.43,sweb.env.x86_64.3a59860bcd0dab8bbfb2ff:latest
scikit-learn__scikit-learn-25931,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8095238095238095,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15 min - 1 hour,4.44,sweb.env.x86_64.3a59860bcd0dab8bbfb2ff:latest
scikit-learn__scikit-learn-25973,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.9861111111111112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<15 min fix,4.44,sweb.env.x86_64.3a59860bcd0dab8bbfb2ff:latest
scikit-learn__scikit-learn-26194,0.0,0.9946236559139784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9731182795698924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.44,sweb.env.x86_64.3a59860bcd0dab8bbfb2ff:latest
scikit-learn__scikit-learn-26323,0.0,0.9893617021276596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1808510638297872,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15 min - 1 hour,4.45,sweb.env.x86_64.3a59860bcd0dab8bbfb2ff:latest
scikit-learn__scikit-learn-9288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15 min - 1 hour,3.56,sweb.env.x86_64.aa92880033da20ca313928:latest
sphinx-doc__sphinx-10323,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.975,0.0,0.0,1.0,0.0,0.0,0.625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-10435,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8378378378378378,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7162162162162162,,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-10449,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-10466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-10614,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,15 min - 1 hour,2.68,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-10673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
